YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2020-Jan-10,98.75375,23.432083333333335,15.099208333333365,-0.2838333333333303,15.1018758323102,0.18072261280268265,1.3663123844479212,-1.4071316412887036
2020-Jan-11,113.85295833333336,23.148250000000004,15.183666666666625,-1.7361111111111107,15.282598445112882,-0.056327762408896476,1.547034997250604,-0.04081925684078236
2020-Jan-12,129.036625,21.412138888888894,14.90795833333334,-3.097111111111115,15.226270682703985,-0.21068861300131658,1.4907072348417074,1.5062157404098215
2020-Jan-13,143.94458333333333,18.31502777777778,14.408500000000032,-4.2264444444444464,15.015582069702669,-0.26613293845214514,1.2800186218403908,2.996922975251529
2020-Jan-14,158.35308333333336,14.088583333333332,13.86195833333332,-5.039083333333334,14.749449131250524,-0.24829454264010664,1.0138856833882457,4.27694159709192
2020-Jan-15,172.21504166666668,9.049499999999998,13.41474999999997,-5.507083333333332,14.501154588610417,-0.18879708573461507,0.765591140748139,5.2908272804801655
2020-Jan-16,185.62979166666665,3.5424166666666657,13.15450000000007,-5.639388888888888,14.312357502875802,-0.10904277305880505,0.576794055013524,6.0564184212283045
2020-Jan-17,198.78429166666672,-2.096972222222222,13.112375000000014,-5.458916666666666,14.203314729816997,-0.02368784802131252,0.46775128195471893,6.6332124762418285
2020-Jan-18,211.89666666666673,-7.555888888888888,13.27299999999994,-4.988916666666667,14.179626881795684,0.04907171207950611,0.4440634339334064,7.1009637581965475
2020-Jan-19,225.16966666666667,-12.544805555555556,13.578708333333282,-4.251416666666664,14.22869859387519,0.08279414112678829,0.49313514601291253,7.545027192129954
2020-Jan-20,238.74837499999995,-16.79622222222222,13.931583333333407,-3.2756388888888957,14.311492735001979,0.04951555103109406,0.5759292871397008,8.038162338142866
2020-Jan-21,252.67995833333336,-20.071861111111115,14.204916666666605,-2.111611111111106,14.361008286033073,-0.0597548734299842,0.6254448381707949,8.614091625282567
2020-Jan-22,266.88487499999997,-22.18347222222222,14.276625000000081,-0.8389444444444472,14.301253412603089,-0.21735779161647883,0.5656899647408107,9.239536463453362
2020-Jan-23,281.16150000000005,-23.02241666666667,14.077041666666616,0.4393333333333338,14.08389562098661,-0.36664054770161947,0.34833217312433185,9.805226428194173
2020-Jan-24,295.23854166666666,-22.583083333333335,13.62129166666665,1.6197222222222223,13.71725507328499,-0.4567583115472278,-0.018308374577287623,10.153558601318505
2020-Jan-25,308.8598333333333,-20.963361111111112,12.998166666666748,2.6245833333333337,13.260496761737762,-0.4696455538962372,-0.4750666861245154,10.135250226741217
2020-Jan-26,321.85800000000006,-18.33877777777778,12.326249999999959,3.416055555555559,12.790851207841525,-0.4173924045422517,-0.9447122400207526,9.660183540616702
2020-Jan-27,334.18425,-14.92272222222222,11.711749999999995,3.992166666666664,12.373458803299274,-0.32304576276280805,-1.3621046445630043,8.715471300595949
2020-Jan-28,345.896,-10.930555555555555,11.229166666666686,4.3724444444444455,12.050413040536466,-0.20528710316365917,-1.6851504073258123,7.353366656032945
2020-Jan-29,357.1251666666667,-6.55811111111111,10.922666666666657,4.582833333333332,11.845125937372806,-0.07384005616731137,-1.8904375104894715,5.668216248707132
2020-Jan-30,8.047833333333333,-1.9752777777777777,10.815999999999995,4.645138888888889,11.771285881205495,0.06732812804049004,-1.9642775666567829,3.777778738217661
2020-Jan-31,18.86383333333333,2.669861111111111,10.921041666666675,4.569861111111111,11.838614009245985,0.216795416751685,-1.8969494386162928,1.813501171560878
2020-Feb-01,29.784875000000003,7.239722222222222,11.241958333333326,4.353305555555553,12.05540942599767,0.36989812727452964,-1.6801540218646078,-0.08344826705541486
2020-Feb-02,41.02683333333333,11.593027777777776,11.771875000000016,3.976333333333338,12.4253075532722,0.5144814439797525,-1.3102558945900782,-1.7636022889200227
2020-Feb-03,52.798708333333344,15.569361111111114,12.48320833333333,3.4069999999999965,12.939788997251952,0.6247135031542488,-0.7957744506103257,-3.073858183510101
2020-Feb-04,65.28191666666667,18.97636111111111,13.311208333333326,2.6091111111111154,13.564502500406201,0.6622082055170377,-0.17106094745607692,-3.8696326341204266
2020-Feb-05,78.593125,21.585472222222226,14.14091666666667,1.5600555555555502,14.226710705923239,0.591759201147676,0.4911472580609608,-4.0406935815765035
2020-Feb-06,92.73404166666667,23.145527777777776,14.815874999999977,0.2773055555555608,14.818469907070915,0.4134828098148713,1.0829064592086368,-3.5495463235155427
2020-Feb-07,107.54991666666665,23.422833333333337,15.187749999999994,-1.1595833333333339,15.231952716885786,0.1814288043250354,1.496389269023508,-2.466639864306906
2020-Feb-08,122.73766666666664,22.263250000000003,15.190708333333347,-2.6105000000000054,15.413381521210821,-0.025170475845657236,1.6778180733485435,-0.9702505952833977
2020-Feb-09,137.928375,19.652749999999997,14.882833333333366,-3.9113055555555505,15.388211045365164,-0.15810100868590204,1.6526475975028863,0.7075674780651457
2020-Feb-10,152.81120833333335,15.741444444444447,14.41245833333329,-4.923138888888893,15.230110036679262,-0.21774402417463712,1.4945465888169842,2.360215075568032
2020-Feb-11,167.22366666666665,10.818305555555554,13.942875000000043,-5.564833333333332,15.012366012504625,-0.2262839728260584,1.276802564642347,3.854761664385016
2020-Feb-12,181.1665416666667,5.253472222222222,13.594750000000005,-5.814722222222223,14.786082039678567,-0.20014348021340922,1.0505185918162887,5.131564229027363
2020-Feb-13,194.7612916666667,-0.56125,13.429166666666617,-5.692722222222223,14.585938559465157,-0.14939706063197988,0.8503751116028795,6.182082820843652
2020-Feb-14,208.1904583333333,-6.253972222222223,13.452166666666727,-5.239555555555554,14.436541498833177,-0.08768601190591596,0.7009780509708996,7.0324579324465315
2020-Feb-15,221.64262500000004,-11.493527777777777,13.624083333333346,-4.502666666666665,14.348855486927262,-0.03937414071600642,0.6132920390649836,7.733435983417431
2020-Feb-16,235.26670833333338,-15.996194444444441,13.866624999999942,-3.53241666666667,14.309481346211255,-0.03436212636112046,0.5739178983489772,8.346728022482415
