YYYY-Mon-Day,RA,DEC,dRA,dDEC,Parts,Rate,RLI,CRLI
2020-Jul-03,250.81362499999994,-21.196833333333334,15.008208333333357,-2.389861111111113,15.197294282441794,0.01736898586797153,1.4681576549179223,6.541695964317206
2020-Jul-04,265.8218333333333,-23.586694444444447,15.185916666666628,-0.9348333333333301,15.214663268309765,-0.24332399922528936,1.4855266407858938,8.009853619235129
2020-Jul-05,281.00774999999993,-24.521527777777777,14.961500000000001,0.5426944444444466,14.971339269084476,-0.4771925268743171,1.2422026415606044,9.495380260021022
2020-Jul-06,295.96924999999993,-23.97883333333333,14.370666666666637,1.8879166666666656,14.494146742210159,-0.6059703144767621,0.7650101146862873,10.737582901581627
2020-Jul-07,310.33991666666657,-22.090916666666665,13.561541666666756,2.99433333333333,13.888176427733397,-0.61381057117692,0.15903980020952524,11.502593016267914
2020-Jul-08,323.9014583333333,-19.096583333333335,12.71195833333337,3.8229444444444454,13.274365856556477,-0.5331691273099572,-0.4547707709673947,11.66163281647744
2020-Jul-09,336.6134166666667,-15.27363888888889,11.961916666666582,4.387555555555558,12.74119672924652,-0.4054570841334595,-0.987939898277352,11.206862045510045
2020-Jul-10,348.5753333333333,-10.886083333333332,11.394291666666675,4.726583333333332,12.33573964511306,-0.2585609642430402,-1.3933969824108114,10.218922147232693
2020-Jul-11,359.96962499999995,-6.1594999999999995,11.04733333333337,4.880027777777777,12.07717868087002,-0.1059003853841638,-1.6519579466538516,8.825525164821881
2020-Jul-12,11.016958333333331,-1.2794722222222223,10.933208333333337,4.876111111111111,11.971278295485856,0.04807272712857724,-1.7578583320380154,7.17356721816803
2020-Jul-13,21.950166666666668,3.596638888888889,11.05104166666667,4.726444444444446,12.019351022614433,0.20026800978865822,-1.7097856049094382,5.415708886130014
2020-Jul-14,33.00120833333334,8.323083333333335,11.39033333333333,4.424861111111111,12.219619032403092,0.3441458478791528,-1.50951759512078,3.705923281220576
2020-Jul-15,44.39154166666667,12.747944444444446,11.926541666666651,3.9504166666666656,12.563764880282244,0.46365528320115956,-1.1653717472416272,2.196405686099796
2020-Jul-16,56.31808333333332,16.69836111111111,12.609291666666678,3.2740555555555595,13.027420163483404,0.5309516009642277,-0.7017164640404676,1.0310339388581689
2020-Jul-17,68.927375,19.97241666666667,13.349291666666673,2.3718888888888827,13.558371764447632,0.5130659101447801,-0.17076486307623995,0.32931747481770124
2020-Jul-18,82.27666666666667,22.344305555555554,14.016250000000014,1.245027777777782,14.071437674592412,0.39493732913452817,0.34230104706854014,0.1585526117414613
2020-Jul-19,96.29291666666668,23.589333333333336,14.46624999999996,-0.06013888888888985,14.46637500372694,0.2040845396457467,0.7372383762030683,0.5008536588100014
2020-Jul-20,110.75916666666664,23.529194444444446,14.59908333333334,-1.445388888888889,14.670459543372687,0.008757901721182293,0.941322915848815,1.2380920350130697
2020-Jul-21,125.35824999999998,22.083805555555557,14.413458333333367,-2.7805833333333325,14.679217445093869,-0.1259958631818101,0.9500808175699973,2.1794149508618847
